PermitID,PROJNUM,ProjectID,PermitTypeLUID,PermitType,PermitNumber,PermitDescriptor,Remark
496,19990818,3337,2,ODF,99-521-11402,,
497,19990819,3338,2,ODF,99-521-11344,,
498,19990820,3339,2,ODF,99-521-11334,,
499,19990821,3340,2,ODF,99-521-11403,,
500,19990822,3341,2,ODF,99-521-11398,,
501,19990823,3342,2,ODF,99-521-11325,,
502,19990825,3344,2,ODF,98-521-11505 - renewed,,
503,19990826,3345,2,ODF,99-521-11360,,
504,19990827,3346,2,ODF,98-521-11464 Renewal,,
505,19990828,3347,2,ODF,99-532-25967,,activity_type 3 & 4
507,19990829,3348,2,ODF,99-521-11408,,activity_type 3 & 4
509,19990830,3349,2,ODF,99-521-11336,,activity_type 3 & 4
511,19990831,3350,2,ODF,99-521-11412,,activity_type 3 & 4
513,19990832,3351,2,ODF,99-521-11335,,activity_type 3 & 4
515,19990833,3352,2,ODF,99-521-11416,,activity_type 3 & 4
517,19990834,3353,2,ODF,99-521-11337,,activity_type 3 & 4
519,19990835,3354,2,ODF,99-521-11340,,activity_type 3 & 4
521,19990836,3355,2,ODF,99-521-11332,,activity_type 3 & 4
523,19990837,3356,2,ODF,99-521-11331,,activity_type 3 & 4
525,19990838,3357,2,ODF,99-521-11330,,activity_type 3 & 4
527,19990839,3358,2,ODF,99-521-11168,,activity_type 3 & 4
529,19990840,3359,2,ODF,99-521-11085,,activity_type 3 & 4
531,19990841,3360,2,ODF,99-521-11151,,activity_type 3 & 4
533,19990842,3361,2,ODF,99-511-15208,,activity_type 3 & 4
535,19990843,3362,2,ODF,99-511-15207,,activity_type 3 & 4
537,19990844,3363,2,ODF,99-521-11462,,activity_type 3 & 4
539,19990845,3364,2,ODF,99-521-11333,,activity_type 3 & 4
541,19990846,3365,2,ODF,99-521-11342,,activity_type 3 & 4
543,19990847,3366,2,ODF,99-521-11260,,activity_type 3 & 4
545,19990848,3367,2,ODF,99-511-15212,,activity_type 3 & 4
548,19990873,3392,2,ODF,98-711-75264,,
547,19990873,3392,2,ODF,98-711-75265,,
549,19990874,3393,2,ODF,99-711-75439,,
550,19990876,3395,2,ODF,99-711-75325,,
551,19990877,3396,2,ODF,98-711-75757,,
552,19990878,3397,2,ODF,99-711-75053,,
553,19990879,3398,2,ODF,99-711-75052,,
554,19990880,3399,2,ODF,98-711-75297,,
555,19990881,3400,2,ODF,99-711-75109,,
556,19990882,3401,2,ODF,99-711-75324,,
557,19990883,3402,2,ODF,99-711-75135,,
558,19990883,3402,2,ODF,99-711-75138,,
559,19990885,3403,2,ODF,99-711-75580,,
560,19990886,3404,2,ODF,99-711-75725,,
561,19990887,3405,2,ODF,99-711-75326,,
562,19990888,3406,2,ODF,98-711-75162,,
563,19990889,3407,2,ODF,99-711-75710,,
564,19990890,3408,2,ODF,99-711-75680,,
565,19990900,3418,2,ODF,98-55288,,
566,19990901,3419,2,ODF,98-771-55582,,
567,19990906,3424,1,DSL,17535,GA,
568,19990912,3430,1,DSL,18539,GA,
569,19990914,3432,2,ODF,99-34610,,
570,19990915,3433,2,ODF,99-551-34482,,
7081,19990921,3439,2,ODF,99-551-34599,,
7116,19990921,3439,2,ODF,99-551-34599,,
571,19990922,3440,2,ODF,99-34456,,
572,19990924,3442,2,ODF,99-553-37224,,
573,19990948,3466,2,ODF,341-97-59,,
574,19990949,3467,2,ODF,98-15308,,
575,19990950,3468,2,ODF,99-553-3744,,
576,19990950,3468,2,ODF,99-553-37444,,
577,19990951,3469,2,ODF,99-553-3747,,
578,19990952,3470,2,ODF,99-553-37550,,
579,19990953,3471,2,ODF,99-551-34488,,
580,19990954,3472,2,ODF,99-34486,,
581,19990957,3474,1,DSL,15523,GA,
585,19990958,3475,2,ODF,99-522-304444,,
582,19990958,3475,2,ODF,99-552-304444,,
583,19990958,3475,2,ODF,99-553-37414,,activity_type 3 & 4
584,19990958,3475,2,ODF,99-553-37413,,activity_type 3 & 4
588,19990959,3476,2,ODF,99-553-37412,,activity_type 3 & 4
590,19990960,3477,2,ODF,99-553-37415,,
591,19990961,3478,2,ODF,99-553-37564,,
592,19990962,3479,2,ODF,99-553-37137,,
593,19990962,3479,2,ODF,99-553-37136,,
594,19990964,3481,2,ODF,99-553-37168,,activity_type 3 & 4
595,19990964,3481,2,ODF,99-553-37167,,activity_type 3 & 4
598,19990965,3482,2,ODF,99-553-37256,,
599,19990966,3483,2,ODF,99-553-37375,,
600,19990967,3484,2,ODF,99-553-37011,,
601,19990968,3485,2,ODF,99-553-37169,,
602,19990969,3486,2,ODF,99-553-37274,,
603,19990970,3487,2,ODF,99-553-37257,,
604,19990971,3488,2,ODF,99-553-37009,,
605,19990972,3489,2,ODF,99-553-37374,,
606,19990973,3490,2,ODF,99-553-37346,,
607,19990974,3491,2,ODF,99-553-37042,,
608,19990975,3492,2,ODF,99-553-37043,,
610,19990976,3493,2,ODF,99-553-37345,,
609,19990976,3493,2,ODF,99-553-37353,,
611,19990977,3494,2,ODF,99-553-37248,,
612,19990977,3494,2,ODF,99-553-37155,,
613,19990978,3495,2,ODF,99-553-37452,,
614,19990979,3496,2,ODF,99-553-37041,,
615,19990980,3497,2,ODF,99-553-37156,,
616,19990981,3498,2,ODF,99-553-37152,,
617,19990982,3499,2,ODF,98-553-37585,,
618,19990983,3500,2,ODF,99-553-37032,,
619,19990984,3501,2,ODF,99-553-37153,,
620,19990985,3502,2,ODF,99-552-30481,,
621,19990986,3503,2,ODF,99-553-37456,,
622,19990987,3504,2,ODF,99-553-37040,,
623,19990989,3506,1,DSL,17282,GA,
624,19990990,3507,1,DSL,17264,GA,activity_type 1 & 3
626,19990994,3511,2,ODF,99-592-45394,,
627,19990995,3512,2,ODF,99-592-45339,,
628,19990996,3513,2,ODF,99-592-45339,,
629,19990997,3514,2,ODF,99-792-43222,,
630,19991000,3517,2,ODF,99-792-43222,,
631,19991001,3518,2,ODF,99-792-4322,,
632,19991002,3519,2,ODF,99-792-4322,,
633,19991003,3520,2,ODF,99-592-45394,,
634,19991004,3521,2,ODF,99-592-45394,,
635,19991005,3522,2,ODF,99-592-45394,,
636,19991008,3525,1,DSL,16890,RP,activity_type 1 & 6
638,19991010,3527,1,DSL,15430,GA,
639,19991011,3528,2,ODF,99-521-11317,,
640,19991012,3529,1,DSL,17709,GA,
641,19991013,3530,1,DSL,18140,GA,
642,19991014,3531,1,DSL,17917,GA,
643,19991015,3532,2,ODF,341-99-54,,
644,19991016,3533,2,ODF,341-99-54,,
645,19991017,3534,2,ODF,341-99-11,,
646,19991018,3535,2,ODF,341-99-11,,
647,19991019,3536,2,ODF,341-99-54,,
648,19991022,3539,2,ODF,99-712-78283,,
649,19991023,3540,2,ODF,98-71278536,,
650,19991024,3541,2,ODF,99-712-78424,,
651,19991026,3543,2,ODF,99-711-75309,,
652,19991027,3544,2,ODF,99-711-75210,,
653,19991028,3545,2,ODF,99-711-75531,,
654,19991032,3549,1,DSL,18286,GA,
655,19991033,3550,1,DSL,14321,GA,
656,19991038,3555,1,DSL,17160,GA,
657,19991039,3556,1,DSL,15504,GA,
658,19991050,3567,1,DSL,98-1273,,
660,19991077,3594,2,ODF,99-791-40409,,
661,19991078,3595,2,ODF,99-791-40508,,
662,19991079,3596,2,ODF,99-791-40056,,
663,20000001,3603,2,ODF,00-740-60032,,
664,20000002,3604,1,DSL,22237,,
665,20000003,3605,2,ODF,00-740-60032,,
666,20000004,3606,1,DSL,22458,,
667,20000005,3607,2,ODF,00-740-600-32,,
668,20000007,3609,2,ODF,00-740-60032,,
669,20000008,3610,1,DSL,22684,,
670,20000008,3610,3,ACOE,COE 2000-00519,,
671,20000009,3611,3,ACOE,APP#22688 & COE#2000-456,,
672,20000010,3612,3,ACOE,APP#22688 & COE#2000-456,,
673,20000011,3613,3,ACOE,APP#22688 & COE#2000-456,,
674,20000014,3616,2,ODF,00-61400,,
675,20000015,3617,2,ODF,00-61400,,
676,20000016,3618,2,ODF,00-61487,,
677,20000020,3622,1,DSL,17029,GA,
678,20000021,3623,1,DSL,15583,GA,activity_type 1 & 3
680,20000022,3624,1,DSL,17302,GA,
681,20000023,3625,1,DSL,17303,GA,
682,20000024,3626,1,DSL,17032,GA,
683,20000025,3627,2,ODF,99-61818,,
684,20000026,3628,2,ODF,99-61819,,
685,20000034,3636,2,ODF,99-740-60449,,
686,20000041,3643,2,ODF,00-60267,,activity_type 1 & 4
688,20000042,3644,1,DSL,8741,GA,Why is this 4 digits?
689,20000043,3645,1,DSL,14893,GA,
690,20000044,3646,2,ODF,00-740-60098,,
691,20000045,3647,1,DSL,15504,GA,
692,20000046,3648,1,DSL,14321,GA,
693,20000046,3648,2,ODF,00-61306,,
694,20000047,3649,1,DSL,18737,GA,
695,20000048,3650,1,DSL,18748,SP,
696,20000053,3654,1,DSL,22768,,
697,20000055,3656,1,DSL,22356,,
698,20000067,3665,1,DSL,22357,,
699,20000070,3666,1,DSL,22157,,
700,20000071,3667,1,DSL,22157,,
701,20000072,3668,1,DSL,22157,,
702,20000073,3669,1,DSL,22157,,
703,20000074,3670,1,DSL,22157,,
704,20000075,3671,1,DSL,22157,,
705,20000078,3674,1,DSL,23783,NSP,"DSL permit number had been incorrectly reported as 141-89-005(4), but was revised by Kathy Verble (DSL)."
706,20000079,3675,1,DSL,141-89-005(4),GA,
707,20000080,3676,2,ODF,99-712-78397,,
708,20000082,3678,2,ODF,00-78214,,
709,20000084,3680,2,ODF,99-712-78266,,activity_type 3 & 4
711,20000085,3681,2,ODF,99-712-78266,,
712,20000088,3683,2,ODF,98-712-78147,,
713,20000089,3684,2,ODF,98-712-78147,,activity_type 3 & 4
715,20000091,3686,2,ODF,97-78235,,
716,20000092,3687,2,ODF,99-712-78201,,
717,20000094,3689,2,ODF,98-712-78527,,
718,20000095,3690,1,DSL,17267,GA,activity_type 1 & 3
720,20000096,3691,1,DSL,22095,GA,
721,20000097,3692,1,DSL,22047,GA,
722,20000105,3700,1,DSL,22070,GA,
723,20000106,3701,1,DSL,22101,GA,
724,20000107,3702,2,ODF,00-70952,,
725,20000108,3703,2,ODF,00-70887,,
726,20000109,3704,2,ODF,00-70954,,
727,20000110,3705,2,ODF,00-70952,,
728,20000111,3706,1,DSL,14201,,
729,20000112,3707,1,DSL,22252,GA,
730,20000113,3708,1,DSL,16862,GA,
731,20000114,3709,1,DSL,22330,GA,
732,20000115,3710,1,DSL,18811,GA,
733,20000116,3711,1,DSL,17071,GA,
734,20000117,3712,1,DSL,21864,GA,
735,20000118,3713,1,DSL,22557,GA,
736,20000120,3715,1,DSL,22360,GA,
737,20000121,3716,1,DSL,17130,GA,
738,20000124,3719,1,DSL,22344,GA,
739,20000125,3720,1,DSL,22346,GA,
740,20000126,3721,1,DSL,22347,GA,
741,20000127,3722,1,DSL,22345,GA,
742,20000128,3723,1,DSL,22792,GA,
743,20000129,3724,1,DSL,22367,GA,
744,20000130,3725,1,DSL,22369,GA,
745,20000131,3726,1,DSL,22341,GA,
746,20000132,3727,1,DSL,22424,GA,
747,20000133,3728,1,DSL,22630,GA,activity_type 1 & 3
749,20000134,3729,1,DSL,22342,GA,
751,20000135,3730,1,DSL,22405,GA,
750,20000135,3730,1,DSL,22045,GA,
752,20000142,3737,1,DSL,16234,RF,activity_type 1 & 6
754,20000142,3737,1,DSL,23161,RF,
755,20000143,3738,1,DSL,22510,,
757,20000144,3739,2,ODF,00-710,,
762,20000144,3739,2,ODF,00-30361,,
761,20000144,3739,2,ODF,00-30216,,
760,20000144,3739,2,ODF,00-37566,,
759,20000144,3739,2,ODF,00-37282,,
756,20000144,3739,2,ODF,00-30724,,
763,20000144,3739,2,ODF,00-37363,,
758,20000144,3739,2,ODF,00-30529,,
764,20000169,3764,2,ODF,00-15206,,
765,20000170,3765,2,ODF,00-15175,,activity_type 3 & 4
767,20000171,3766,2,ODF,00-15082,,
768,20000172,3767,2,ODF,00-15303,,
769,20000173,3768,2,ODF,00-15206,,
770,20000174,3769,2,ODF,00-15133,,
771,20000176,3771,2,ODF,00-781-51288,,
772,20000177,3772,2,ODF,98-551-34011,,
773,20000178,3773,2,ODF,551-34529,,
774,20000182,3777,2,ODF,553-37429,,activity_type 1 & 3 & 4
777,20000185,3780,2,ODF,551-34467,,
778,20000187,3782,2,ODF,551-34525,,
779,20000188,3783,2,ODF,551-34432,,activity_type 3 & 4
781,20000197,3792,2,ODF,553-37430,,activity_type 3 & 4
783,20000401,3996,2,ODF,00-60708,,
784,20000402,3997,2,ODF,00-60708,,
785,20000403,3998,2,ODF,00-60708,,
786,20000407,4002,2,ODF,00-61121,,
787,20000412,4007,2,ODF,99-730-71301,,
788,20000418,4013,2,ODF,99-60564,,
789,20000418,4013,2,ODF,99-60563,,
790,20000426,4021,2,ODF,99-740-61202,,
791,20000430,4025,2,ODF,00-781-50432,,
792,20000431,4026,2,ODF,00-740-60763,,
793,20000436,4031,2,ODF,99-781-50158,,
794,20000490,4085,2,ODF,00-553-37352,,
795,20000491,4086,2,ODF,00-553-37344,,activity_type 3 & 4
797,20000492,4087,2,ODF,00-553-37344,,
798,20000493,4088,2,ODF,00-553-37146,,activity_type 3 & 4
800,20000494,4089,2,ODF,00-37118,,
801,20000495,4090,2,ODF,00-553-37351,,activity_type 3 & 4
803,20000496,4091,2,ODF,00-553-37355,,
804,20000497,4092,2,ODF,00-30760,,
805,20000498,4093,2,ODF,00-553-37344,,
806,20000499,4094,2,ODF,00-37023,,
807,20000500,4095,2,ODF,00-553-37353,,
808,20000501,4096,2,ODF,00-553-37030,,
809,20000502,4097,2,ODF,00-553-37213,,activity_type 3 & 4
811,20000503,4098,2,ODF,00-553-37304,,
812,20000504,4099,2,ODF,00-533-37539,,
813,20000505,4100,2,ODF,00-553-37393,,
814,20000506,4101,2,ODF,00-553-37396,,
815,20000507,4102,2,ODF,00-553-37140,,
816,20000507,4102,2,ODF,00-553-37139,,
817,20000508,4103,2,ODF,00-553-37117,,
818,20000509,4104,2,ODF,00-553-37540,,
819,20000510,4105,2,ODF,00-553-37233,,
820,20000511,4106,2,ODF,00-37214,,
821,20000512,4107,2,ODF,00-70979,,
822,20000518,4113,2,ODF,00-70545,,activity_type 3 & 4
824,20000519,4114,2,ODF,00-55449,,
825,20000520,4115,1,DSL,22555,GA,
826,20000521,4116,2,ODF,00-47584,,
827,20000522,4117,2,ODF,00-47576,,
828,20000523,4118,2,ODF,00-47558,,
829,20000524,4119,2,ODF,00-552-30026,,
830,20000525,4120,2,ODF,00-30728,,
831,20000527,4122,1,DSL,22184,GA,
832,20000528,4123,1,DSL,22192,GA,
833,20000529,4124,1,DSL,22191,GA,
834,20000530,4125,1,DSL,22190,GA,
835,20000531,4126,1,DSL,22181,GA,
836,20000532,4127,1,DSL,22183,GA,
837,20000534,4129,2,ODF,00-47516,,
838,20000535,4130,2,ODF,00-47516,,
839,20000536,4131,2,ODF,00-47584,,
840,20000537,4132,2,ODF,00-47584,,
841,20000538,4133,2,ODF,00-47516,,
842,20000539,4134,2,ODF,00-47823,,
843,20000540,4135,2,ODF,00-47516,,
844,20000543,4138,1,DSL,11261,GA,
845,20000544,4139,2,ODF,00-591-47120,,
846,20000545,4140,2,ODF,99-591-47930,,
847,20000546,4141,2,ODF,00-43077,,
848,20000547,4142,2,ODF,00-792-43026,,activity_type 3 & 4
850,20000548,4143,2,ODF,00-43130,,
851,20000549,4144,2,ODF,00-45228,,
852,20000550,4145,2,ODF,00-45338,,
853,20000551,4146,2,ODF,00-45302,,
854,20000552,4147,2,ODF,99-45487,,activity_type 1 & 6
856,20000556,4151,2,ODF,00-551-34063,,
857,20000561,4156,2,ODF,00-551-34063,,
858,20000562,4157,2,ODF,00-551-34063,,
859,20000563,4158,2,ODF,00-26027,,
860,20000564,4159,1,DSL,22598,GA,
861,20000565,4160,2,ODF,00-43104,,
862,20000567,4162,2,ODF,00-51255,,
863,20000584,4179,1,DSL,22027,,
864,20000585,4180,1,DSL,22028,,
865,20000586,4181,1,DSL,21927,,
866,20000587,4182,1,DSL,22661,,
867,20000588,4183,1,DSL,22044,,
868,20000589,4184,1,DSL,22417,,
869,20000590,4185,1,DSL,22291,GA,
870,20000591,4186,1,DSL,22287,GA,
871,20000592,4187,1,DSL,21918,,activity_type 1 & 3
873,20000594,4189,1,DSL,16783,GA,
874,20000595,4190,1,DSL,16782,GA,
875,20000600,4195,2,ODF,00-15318,,
876,20000611,4206,2,ODF,341-00-07,,
877,20000614,4209,1,DSL,22626,RP,
878,20000622,4217,2,ODF,00-25757 [53213015],,
879,20000623,4218,2,ODF,00-25756 [53213014],,
880,20000624,4219,2,ODF,00-25757 [53213015],,
881,20000625,4220,2,ODF,00-25756 [53213014],,
882,20000626,4221,2,ODF,00-25757 [53213015],,
883,20000627,4222,2,ODF,00-11206,,
884,20000632,4227,2,ODF,00-15158,,
885,20000633,4228,2,ODF,00-11452,,
886,20000634,4229,2,ODF,98-11277,,
887,20000635,4230,2,ODF,98-11277,,
888,20000636,4231,2,ODF,00-11282,,
889,20000636,4231,2,ODF,00-11380,,
890,20000637,4232,2,ODF,00-20435,,
891,20000638,4233,2,ODF,98-11277,,
892,20000639,4234,2,ODF,98-11277,,
893,20000640,4235,2,ODF,00-11049,,
894,20000641,4236,2,ODF,00-11052,,
895,20000642,4237,2,ODF,98-11023,,
896,20000643,4238,2,ODF,98-11023,,
897,20000644,4239,2,ODF,98-11023,,
898,20000645,4240,2,ODF,00-11052,,
899,20000646,4241,2,ODF,98-11023,,
900,20000647,4242,2,ODF,99-11240,,
901,20000648,4243,2,ODF,99-15200,,
902,20000649,4244,2,ODF,98-11023,,
903,20000654,4249,2,ODF,00-11295,,
904,20000655,4250,2,ODF,00-15150,,
905,20000656,4251,2,ODF,99-11058,,
906,20000657,4252,2,ODF,00-11361 [52105962],,
907,20000658,4253,2,ODF,98-11029 [52104584],,
908,20000659,4254,2,ODF,99-11378 [52105469],,
909,20000660,4255,2,ODF,99-521-11388,,
910,20000661,4256,2,ODF,98-521-11509,,
911,20000662,4257,2,ODF,99-521-11143,,
912,20000664,4259,2,ODF,99-521-11397,,
913,20000665,4260,2,ODF,00-11269,,
914,20000666,4261,2,ODF,00-11284,,
915,20000668,4263,2,ODF,99-521-11275,,
916,20000669,4264,2,ODF,00-521-11008,,
917,20000670,4265,2,ODF,00-11268,,
918,20000671,4266,2,ODF,00-11263,,
919,20000674,4269,2,ODF,00-532-25092,,
920,20000675,4270,2,ODF,00-532-25091,,
921,20000676,4271,2,ODF,00-532-25093,,
922,20000677,4272,2,ODF,00-532-25044,,
923,20000678,4273,2,ODF,00-532-25045,,
924,20000679,4274,2,ODF,00-532-25046,,
925,20000686,4281,2,ODF,00-25426,,
926,20000687,4282,2,ODF,00-532-25028,,
927,20000697,4292,1,DSL,18894,GA,
928,20000698,4293,1,DSL,18894,GA,
929,20000724,4319,2,ODF,00-84094,,
930,20000725,4320,2,ODF,99-954-84088,,
931,20000726,4321,2,ODF,99-592-45339,,
932,20000727,4322,2,ODF,99-592-45394,,
933,20000728,4323,2,ODF,99-592-45394,,
934,20000729,4324,2,ODF,99-592-45394,,
935,20000730,4325,2,ODF,99-592-45394,,
936,20000731,4326,2,ODF,99-592-45394,,
937,20000733,4328,2,ODF,00-45221 [59214911],,
938,20000734,4329,2,ODF,00-45358 [59205048],,
939,20000735,4330,2,ODF,99-592-45339,,
940,20000736,4331,2,ODF,99-592-45339,,
941,20000737,4332,2,ODF,95-592-45339,,
942,20000738,4333,2,ODF,95-592-45339,,
943,20000739,4334,2,ODF,95-592-45339,,
944,20000740,4335,2,ODF,99-592-45394,,
945,20000741,4336,2,ODF,99-592-45394,,
946,20000750,4345,2,ODF,99-730-70653,,
947,20000751,4346,2,ODF,99-730-70653,,
948,20000752,4347,2,ODF,00-50817,,activity_type 3 & 4
950,20000753,4348,2,ODF,00-50528,,
951,20000754,4349,2,ODF,00-70287,,
952,20000755,4350,2,ODF,00-70306,,activity_type 3 & 4
953,20000755,4350,2,ODF,00-70287,,activity_type 3 & 4
956,20000756,4351,2,ODF,00-70461,,activity_type 3 & 4
958,20000757,4352,2,ODF,00-71270,,
959,20000758,4353,2,ODF,00-70789,,
960,20000759,4354,2,ODF,00-71124,,
961,20000760,4355,2,ODF,00-70460,,
962,20000760,4355,2,ODF,00-70465,,
963,20000762,4357,2,ODF,00-70638,,
964,20000763,4358,2,ODF,00-70883,,
965,20000764,4359,2,ODF,00-70623,,
966,20000765,4360,2,ODF,00-70674,,
967,20000766,4361,2,ODF,00-70672,,
968,20000767,4362,2,ODF,00-70787,,
969,20000768,4363,2,ODF,00-70531,,
970,20000769,4364,2,ODF,99-70944,,
971,20000770,4365,2,ODF,00-70614,,
972,20000771,4366,2,ODF,00-70613,,
973,20000772,4367,2,ODF,99-70940,,
974,20000773,4368,2,ODF,99-70944,,
975,20000774,4369,2,ODF,00-70910,,
976,20000775,4370,2,ODF,00-47613,,
977,20000776,4371,2,ODF,00-47816,,
978,20000777,4372,2,ODF,99-47701,,activity_type 3 & 4
980,20000778,4373,2,ODF,00-43154,,
981,20000779,4374,2,ODF,00-43152,,
982,20000780,4375,2,ODF,99-43036,,
983,20000781,4376,2,ODF,99-43203,,activity_type 3 & 4
985,20000782,4377,2,ODF,00-40022,,
986,20000783,4378,2,ODF,00-45002,,
987,20000784,4379,2,ODF,00-792-43004,,
988,20000785,4380,2,ODF,00-551-34537,,
989,20000786,4381,2,ODF,00-50686,,activity_type 3 & 4
991,20000788,4383,2,ODF,00-771-55591,,
992,20000790,4385,2,ODF,00-771-55452,,
993,20000791,4386,2,ODF,00-40202,,activity_type 3 & 4
7082,20000794,4389,2,ODF,99-553-37030,,
995,20000795,4390,2,ODF,00-781-50196,,
996,20000797,4392,2,ODF,00-77156444,,
997,20000798,4393,2,ODF,R98-56234,,
998,20000801,4396,2,ODF,99-781-50566,,
999,20000803,4398,2,ODF,99-781-50440,,
1000,20000804,4399,2,ODF,99-771-55145,,
1001,20000805,4400,2,ODF,00-37274,,
1002,20000859,4454,2,ODF,00-30144,,
1003,20000860,4455,2,ODF,00-30201,,
1004,20000861,4456,2,ODF,00-30679,,
1005,20000862,4457,2,ODF,00-30754,,
1006,20000863,4458,2,ODF,00-30754,,
1007,20000864,4459,2,ODF,00-30397,,
1008,20000865,4460,2,ODF,00-30550,,
1009,20000865,4460,2,ODF,00-30551,,
1010,20000866,4461,2,ODF,00-30399,,
1011,20000866,4461,2,ODF,00-30403,,
1012,20000867,4462,2,ODF,00-37309,,
1013,20000867,4462,2,ODF,00-30398,,
1014,20000867,4462,2,ODF,00-30400,,
1018,20000868,4463,2,ODF,00-30087,,
1015,20000868,4463,2,ODF,00-30082,,
1016,20000868,4463,2,ODF,00-30084,,
1017,20000868,4463,2,ODF,00-30083,,
1019,20000869,4464,2,ODF,00-20511,,
1023,20000870,4465,2,ODF,00-20522,,
1021,20000870,4465,2,ODF,00-20517,,
1020,20000870,4465,2,ODF,00-20529,,
1022,20000870,4465,2,ODF,00-20533,,
1024,20000871,4466,2,ODF,00-20574,,
1025,20000872,4467,2,ODF,00-20785,,
1028,20000873,4468,2,ODF,00-20321,,
1027,20000873,4468,2,ODF,00-20328,,
1026,20000873,4468,2,ODF,00-20768,,
1030,20000874,4469,2,ODF,00-20284,,
1029,20000874,4469,2,ODF,00-20285,,
1031,20000875,4470,2,ODF,00-20674,,
1032,20000876,4471,2,ODF,00-20515,,
1033,20000876,4471,2,ODF,00-30450,,
1034,20000877,4472,2,ODF,00-30143,,
1035,20000878,4473,2,ODF,00-20328,,
1036,20000879,4474,2,ODF,00-20535,,
1037,20000880,4475,2,ODF,00-20706,,
1038,20000881,4476,2,ODF,00-20549,,
1039,20000881,4476,2,ODF,00-20550,,
1040,20000882,4477,2,ODF,00-20247,,
1041,20000883,4478,2,ODF,00-20529,,
1042,20000884,4479,2,ODF,00-20512,,
1043,20000885,4480,2,ODF,00-30512,,
1044,20000886,4481,2,ODF,00-30402,,
1046,20000886,4481,2,ODF,00-30466,,
1045,20000886,4481,2,ODF,00-30414,,
1047,20000887,4482,2,ODF,00-30414,,
1048,20000887,4482,2,ODF,00-30446,,
1049,20000888,4483,2,ODF,00-30414,,
1050,20000889,4484,2,ODF,00-30470,,
1051,20000889,4484,2,ODF,00-30469,,
1052,20000889,4484,2,ODF,00-30486,,
1053,20000890,4485,2,ODF,00-20120,,
1054,20000890,4485,2,ODF,99-20611,,
1056,20000891,4486,2,ODF,00-20545,,
1055,20000891,4486,2,ODF,00-20530,,
1057,20000892,4487,2,ODF,00-20531,,activity_type 3 & 4
1058,20000892,4487,2,ODF,00-20532,,activity_type 3 & 4
1060,20000892,4487,2,ODF,00-20521,,
1066,20000893,4488,2,ODF,00-20743,,
1065,20000893,4488,2,ODF,00-20742,,
1064,20000893,4488,2,ODF,00-20741,,
1063,20000893,4488,2,ODF,00-20740,,
1062,20000893,4488,2,ODF,00-20744,,
1067,20000894,4489,2,ODF,99-20523,,
1068,20000895,4490,2,ODF,00-20462,,
1069,20000896,4491,2,ODF,00-20083,,
1070,20000897,4492,2,ODF,00-20318,,
1071,20000897,4492,2,ODF,00-20355,,
1072,20000898,4493,2,ODF,00-25686,,
1073,20000898,4493,2,ODF,532-21944,,
1074,20000899,4494,2,ODF,00-20514,,
1075,20000900,4495,2,ODF,99-521-11339,,activity_type 3 & 4
1077,20000901,4496,2,ODF,00-11384,,
1078,20000902,4497,2,ODF,00-11315,,
1079,20000903,4498,2,ODF,00-11270,,activity_type 3 & 4
1081,20000904,4499,2,ODF,00-11320,,activity_type 3 & 4
1083,20000905,4500,2,ODF,00-11397,,
1084,20000906,4501,2,ODF,00-11305,,activity_type 3 & 4
1086,20000907,4502,2,ODF,00-11375,,
1087,20000908,4503,2,ODF,00-11171,,
1088,20000909,4504,2,ODF,00-11335,,
1089,20000910,4505,2,ODF,99-521-11159,,
1090,20000911,4506,2,ODF,00-11297,,activity_type 3 & 4
1092,20000912,4507,2,ODF,00-11337,,activity_type 3 & 4
1094,20000913,4508,2,ODF,00-11160,,
1095,20000914,4509,2,ODF,00-11321,,activity_type 3 & 4
1097,20000915,4510,2,ODF,00-11106,,activity_type 3 & 4
1099,20000916,4511,2,ODF,00-11316,,activity_type 3 & 4
1101,20000917,4512,2,ODF,00-11157,,activity_type 3 & 4
1103,20000918,4513,2,ODF,00-11166,,
1104,20000919,4514,2,ODF,00-11306,,activity_type 3 & 4
1106,20000920,4515,2,ODF,00-11298,,
1107,20000921,4516,2,ODF,00-11308,,activity_type 3 & 4
1109,20000922,4517,2,ODF,00-11387,,activity_type 3 & 4
1111,20000923,4518,2,ODF,99-521-11347,,
1112,20000924,4519,2,ODF,00-11158,,
1113,20000925,4520,2,ODF,00-11161,,
1114,20000926,4521,2,ODF,00-15255,,
1115,20000927,4522,2,ODF,00-15226,,activity_type 3 & 4
1117,20000928,4523,2,ODF,00-15221,,
1118,20000929,4524,2,ODF,99-521-11345,,
1119,20000930,4525,2,ODF,00-15222,,
1120,20000931,4526,2,ODF,00-11354,,
1121,20000931,4526,2,ODF,99-521-11360,,
1122,20000932,4527,2,ODF,99-1157 *renewal,,
1123,20000967,4562,2,ODF,00-11149,,
1124,20000969,4564,2,ODF,00-11351,,
1125,20000979,4574,2,ODF,00-60780 (74021019),,
1126,20000980,4575,2,ODF,00-61321  (74021560),,
1127,20000981,4576,2,ODF,00-60614 (74020853),,
1128,20000982,4577,2,ODF,00-60752 (74020991),,
1129,20000982,4577,2,ODF,00-60572 (74020991),,
1130,20000983,4578,2,ODF,00-60300 (47020539),,
1131,20000983,4578,2,ODF,00-60300 (74020539),,
1132,20000985,4580,2,ODF,00-60221,,
1133,20000986,4581,2,ODF,00-60299 (74020538),,
1134,20000987,4582,2,ODF,00-60299 (74020538),,
